CAP_Round,College Code,Institute,Location,Status,Branch Code,Branch,DEFOPENS_Rank,DEFOBCS_Rank,DEFROBCS_Rank,DEFRNT1S_Rank,DEFRNT2S_Rank,DEFRNT3S_Rank,DEFRSCS_Rank,DEFRVJS_Rank,EWS_Rank,GNT1H_Rank,GNT1O_Rank,GNT1S_Rank,GNT2H_Rank,GNT2O_Rank,GNT2S_Rank,GNT3H_Rank,GNT3O_Rank,GNT3S_Rank,GOBCO_Rank,GOBCS_Rank,GOBCH_Rank,GOPENH_Rank,GOPENO_Rank,GOPENS_Rank,GSCH_Rank,GSCO_Rank,GSCS_Rank,GSTH_Rank,GSTO_Rank,GSTS_Rank,GVJH_Rank,GVJO_Rank,GVJS_Rank,LNT1O_Rank,LNT1S_Rank,LNT2O_Rank,LNT2S_Rank,LNT3O_Rank,LNT3S_Rank,LOBCO_Rank,LOBCS_Rank,LOBCH_Rank,LOPENH_Rank,LOPENO_Rank,LOPENS_Rank,LSCH_Rank,LSCO_Rank,LSCS_Rank,LSTH_Rank,LSTO_Rank,LSTS_Rank,LVJH_Rank,LVJO_Rank,LVJS_Rank,MI_Rank,ORPHAN_Rank,PWDOPENH_Rank,PWDOPENS_Rank,PWDROBC_Rank,PWDROBCS_Rank,PWDRNT3S_Rank,PWDRSCS_Rank,PWDSCS_Rank,PWDRVJS_Rank,TFWS_Rank,DEFOPENS_Percentile,DEFOBCS_Percentile,DEFROBCS_Percentile,DEFRNT1S_Percentile,DEFRNT2S_Percentile,DEFRNT3S_Percentile,DEFRSCS_Percentile,DEFRVJS_Percentile,EWS_Percentile,GNT1H_Percentile,GNT1O_Percentile,GNT1S_Percentile,GNT2H_Percentile,GNT2O_Percentile,GNT2S_Percentile,GNT3H_Percentile,GNT3O_Percentile,GNT3S_Percentile,GOBCO_Percentile,GOBCS_Percentile,GOBCH_Percentile,GOPENH_Percentile,GOPENO_Percentile,GOPENS_Percentile,GSCH_Percentile,GSCO_Percentile,GSCS_Percentile,GSTH_Percentile,GSTO_Percentile,GSTS_Percentile,GVJH_Percentile,GVJO_Percentile,GVJS_Percentile,LNT1O_Percentile,LNT1S_Percentile,LNT2O_Percentile,LNT2S_Percentile,LNT3O_Percentile,LNT3S_Percentile,LOBCO_Percentile,LOBCS_Percentile,LOBCH_Percentile,LOPENH_Percentile,LOPENO_Percentile,LOPENS_Percentile,LSCH_Percentile,LSCO_Percentile,LSCS_Percentile,LSTH_Percentile,LSTO_Percentile,LSTS_Percentile,LVJH_Percentile,LVJO_Percentile,LVJS_Percentile,MI_Percentile,ORPHAN_Percentile,PWDOPENH_Percentile,PWDOPENS_Percentile,PWDROBC_Percentile,PWDROBCS_Percentile,PWDRNT3S_Percentile,PWDRSCS_Percentile,PWDSCS_Percentile,PWDRVJS_Percentile,TFWS_Percentile
1,6203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",Pune,Un-Aided,620362410,Mechatronics Engineering,Null,Null,Null,Null,Null,Null,Null,Null,97496,Null,Null,Null,126601,Null,Null,Null,Null,Null,105885,Null,120665,102608,97054,Null,136213,101134,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,124858,97660,79617,Null,85469,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,44175,Null,Null,Null,Null,Null,Null,Null,Null,50.6107355,Null,Null,Null,23.8907594,Null,Null,Null,Null,Null,43.6615489,Null,30.0860456,46.4534231,50.8083922,Null,11.4340144,47.6387427,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,26.0127532,50.2663166,62.7344336,Null,58.7429854,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,81.2345291
1,6203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",Pune,Un-Aided,620399510,Artificial Intelligence and Data Science,58110,Null,Null,Null,Null,Null,Null,Null,29915,47309,Null,Null,Null,27641,Null,Null,41695,Null,27961,Null,40059,34174,25390,Null,68655,33818,Null,Null,Null,Null,77619,Null,Null,Null,Null,Null,Null,Null,Null,28740,Null,40302,37518,24785,Null,80190,Null,Null,Null,Null,Null,Null,67106,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,20102,75.0737739,Null,Null,Null,Null,Null,Null,Null,87.6993762,79.8081214,Null,Null,Null,88.6736154,Null,Null,82.4443082,Null,88.5960295,Null,83.3483950,85.9227307,89.6939217,Null,69.2172491,86.0392540,Null,Null,Null,Null,64.0952985,Null,Null,Null,Null,Null,Null,Null,Null,88.2671548,Null,83.2892137,84.4304792,89.9663300,Null,62.3996115,Null,Null,Null,Null,Null,Null,69.7774101,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,91.8049290
1,6206,"Pune District Education Association's College of Engineering, Pune",Pune,Un-Aided,620624510,Computer Engineering,52226,62852,55216,Null,Null,Null,86652,Null,33121,72925,Null,Null,42789,Null,Null,43618,Null,Null,30790,Null,42797,38978,28264,Null,78516,32237,Null,84966,Null,Null,47947,36006,Null,39614,Null,43089,Null,Null,Null,35496,Null,42095,36300,32597,Null,58582,41638,Null,140377,Null,Null,117203,Null,Null,Null,Null,98985,Null,Null,Null,Null,Null,Null,Null,23197,77.7994669,72.3082536,76.2843676,Null,Null,Null,58.1382561,Null,86.3437564,66.8171727,Null,Null,82.2034564,Null,Null,81.5104589,Null,Null,87.3774785,Null,82.1650299,83.6387222,88.4658665,Null,63.6508999,86.8382436,Null,59.6839864,Null,Null,79.7413145,85.1782223,Null,83.4053417,Null,82.0912919,Null,Null,Null,85.3410413,Null,82.3107244,85.1488129,86.6370673,Null,74.4658288,82.4443082,Null,5.2332748,Null,Null,33.8201786,Null,Null,Null,Null,49.5548073,Null,Null,Null,Null,Null,Null,Null,90.5963303
1,6206,"Pune District Education Association's College of Engineering, Pune",Pune,Un-Aided,620624610,Information Technology,38102,Null,73233,Null,Null,Null,Null,Null,34533,73496,Null,Null,Null,32264,Null,Null,Null,Null,32084,Null,43528,39590,31934,Null,86259,41165,Null,Null,Null,Null,78711,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,41273,38374,31951,Null,71332,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,25476,84.2081516,Null,66.6716379,Null,Null,Null,Null,Null,85.8062103,66.4309764,Null,Null,Null,86.8382436,Null,Null,Null,Null,86.8453057,Null,81.8534982,83.4053417,86.8476463,Null,58.5474069,82.5401330,Null,Null,Null,Null,63.6508999,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,82.5401330,84.2006246,86.8476463,Null,67.5703113,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,89.6901790
1,6206,"Pune District Education Association's College of Engineering, Pune",Pune,Un-Aided,620637210,Electronics and Telecommunication Engg,118808,Null,Null,Null,Null,Null,Null,Null,49188,Null,Null,Null,68255,Null,Null,Null,48144,Null,45445,Null,71206,65080,42310,Null,116667,62065,Null,Null,Null,Null,Null,64078,Null,Null,Null,Null,Null,Null,Null,44330,Null,58804,55667,38784,Null,122501,64282,Null,Null,Null,Null,74601,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,38554,32.3660798,Null,Null,Null,Null,Null,Null,Null,79.2648162,Null,Null,Null,69.3042857,Null,Null,Null,79.5863208,Null,80.9858625,Null,67.7119280,71.2687819,82.2515860,Null,34.1818319,72.6119403,Null,Null,Null,Null,Null,71.6354089,Null,Null,Null,Null,Null,Null,Null,81.2344165,Null,74.1935484,75.8958975,83.8780770,Null,28.3793174,71.4000828,Null,Null,Null,Null,65.9622938,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,84.0516274
1,6206,"Pune District Education Association's College of Engineering, Pune",Pune,Un-Aided,620661210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,101939,Null,Null,Null,113836,Null,Null,Null,Null,Null,113264,Null,137079,134593,112670,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,113076,127261,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,47.3478734,Null,Null,Null,36.6068088,Null,Null,Null,Null,Null,37.6936381,Null,10.6046914,13.8442673,38.8357386,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,37.7324111,22.9499823,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
1,6207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",Pune,Un-Aided,620719110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,92991,80516,Null,Null,Null,137784,Null,124832,Null,Null,83334,Null,140334,120026,71913,Null,143011,123661,Null,114055,79820,Null,80717,Null,Null,Null,Null,Null,Null,85244,Null,121518,Null,129833,108859,102069,Null,124841,135607,Null,Null,Null,Null,116867,95765,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,63017,Null,Null,Null,Null,Null,Null,Null,Null,53.8156961,61.6881259,Null,Null,Null,9.2832820,Null,26.0127532,Null,Null,60.7504090,Null,5.2332748,30.9520229,67.1534217,Null,0.5107854,27.1450450,Null,36.5842646,62.4868401,Null,61.6881259,Null,Null,Null,Null,Null,Null,58.8704519,Null,29.3464077,Null,20.1485207,41.1609401,46.8567142,Null,26.0127532,12.6949825,Null,Null,Null,Null,34.1365462,52.2415622,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71.9809302
1,6207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",Pune,Un-Aided,620724510,Computer Engineering,15758,31229,28156,Null,Null,Null,44290,Null,10873,23096,13824,Null,14503,Null,Null,12839,10359,Null,9214,Null,12938,12234,8782,Null,32089,18857,Null,95689,43767,Null,19893,17394,Null,14722,Null,18126,Null,Null,Null,10920,Null,14340,13097,10245,Null,34636,25851,Null,66267,46014,Null,31107,Null,Null,Null,Null,113897,Null,Null,Null,Null,Null,Null,Null,6934,93.7209302,87.2113119,88.5133125,Null,Null,Null,81.2344165,Null,95.7618529,90.6251228,94.5800123,Null,94.2498036,Null,Null,94.9011991,95.9541871,Null,96.3989373,Null,94.8869552,95.2175544,96.5933286,Null,86.8453057,92.4568642,Null,52.2466614,81.5104589,Null,92.0788066,93.0638884,Null,94.1664477,Null,92.7333060,Null,Null,Null,95.7406780,Null,94.3626357,94.8522260,96.0251375,Null,85.6187666,89.4065093,Null,70.5106049,80.6210251,Null,87.2113119,Null,Null,Null,Null,36.6068088,Null,Null,Null,Null,Null,Null,Null,97.3366305
1,6207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",Pune,Un-Aided,620724610,Information Technology,16103,Null,32952,Null,Null,Null,Null,Null,11667,26126,Null,Null,Null,11924,Null,13474,Null,Null,10048,Null,13933,12975,9831,Null,32840,22573,Null,74983,44478,Null,28295,Null,Null,Null,Null,Null,Null,Null,Null,11359,Null,15116,14282,10769,Null,43901,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,7824,93.5868331,Null,86.3550668,Null,Null,Null,Null,Null,95.4015941,89.3951296,Null,Null,Null,95.3301550,Null,94.6808113,Null,Null,96.0633178,Null,94.5208170,94.8764292,96.2027386,Null,86.3770498,90.8627157,Null,65.4207881,81.1192722,Null,88.2852988,Null,Null,Null,Null,Null,Null,Null,Null,95.5823293,Null,94.0316823,94.3700831,95.7761974,Null,81.4853713,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,96.9839468
1,6207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",Pune,Un-Aided,620729310,Electrical Engineering,43635,Null,102946,Null,Null,Null,Null,Null,45955,118392,Null,Null,65135,Null,Null,87533,Null,Null,32139,Null,68060,57499,26209,Null,95255,49905,Null,107652,104627,Null,91549,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,57547,56193,40027,Null,Null,64871,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,30632,81.5104589,Null,46.4499379,Null,Null,Null,Null,Null,80.7328826,32.6609746,Null,Null,71.2687819,Null,Null,58.0840122,Null,Null,86.8453057,Null,69.5976990,75.1476841,89.3527871,Null,52.5521047,78.5775598,Null,42.5955447,45.6445719,Null,55.2709127,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,75.1476841,75.3496766,83.3758440,Null,Null,71.2687819,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,87.4150328
1,6207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",Pune,Un-Aided,620737210,Electronics and Telecommunication Engg,45826,53429,50747,Null,Null,Null,143204,Null,24079,42811,22726,Null,29617,20524,Null,Null,20258,Null,19262,Null,28971,26189,17593,Null,68441,28884,Null,143023,Null,Null,62233,36238,Null,Null,Null,Null,Null,Null,Null,18858,Null,29930,24869,17598,Null,74237,39349,Null,Null,Null,Null,89015,66291,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,18395,80.7328826,76.8406961,78.3430016,Null,Null,Null,0.0706530,Null,90.1850615,82.1650299,90.7704894,Null,87.9332333,91.7186508,Null,Null,91.7656790,Null,92.2256284,Null,88.0989788,89.3951296,93.0014674,Null,69.3042857,88.1444070,Null,0.4929074,Null,Null,72.6119403,85.1488129,Null,Null,Null,Null,Null,Null,Null,92.4568642,Null,87.6993762,89.9662416,93.0014674,Null,66.0524144,83.4300164,Null,Null,Null,Null,56.7366842,70.5106049,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,92.6604063
1,6207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",Pune,Un-Aided,620746610,Instrumentation Engineering,Null,Null,Null,Null,Null,Null,Null,Null,49310,95457,Null,Null,Null,Null,Null,Null,Null,Null,51513,Null,85671,77068,34040,Null,115699,102844,Null,Null,Null,Null,Null,Null,Null,Null,Null,94983,Null,Null,Null,Null,Null,63243,44911,52094,Null,Null,80519,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,32491,Null,Null,Null,Null,Null,Null,Null,Null,79.2648162,52.2466614,Null,Null,Null,Null,Null,Null,Null,Null,78.0675570,Null,58.7429854,64.2666767,86.0109616,Null,35.6213901,46.4499379,Null,Null,Null,Null,Null,Null,Null,Null,Null,52.5567137,Null,Null,Null,Null,Null,71.9809302,81.0174211,77.9969992,Null,Null,61.6881259,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,86.6370673
1,6207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",Pune,Un-Aided,620761210,Mechanical Engineering,77431,Null,Null,Null,Null,Null,Null,Null,64542,90193,98615,Null,75880,52070,Null,88859,85388,Null,55332,Null,75716,67830,49842,Null,130821,80561,Null,129114,Null,Null,106546,79577,Null,Null,Null,Null,Null,Null,Null,88310,Null,104864,75589,63115,Null,136521,120226,Null,Null,Null,Null,101330,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,41731,64.0952985,Null,Null,Null,Null,Null,Null,Null,71.3590844,55.8997381,49.6143282,Null,65.0367935,77.9969992,Null,56.7366842,58.8704519,Null,76.0463981,Null,65.1075350,69.6572694,78.5775598,Null,18.8110994,61.6881259,Null,20.9352787,Null,Null,43.2248410,62.7344336,Null,Null,Null,Null,Null,Null,Null,56.9822530,Null,44.6898706,65.1075350,71.9809302,Null,11.2906846,30.5964599,Null,Null,Null,Null,47.3870980,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,82.3346823
1,6207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",Pune,Un-Aided,620791610,Automation and Robotics,25279,Null,67312,Null,Null,Null,Null,Null,40044,Null,48649,Null,54572,Null,Null,Null,Null,Null,22945,Null,53859,38772,22910,Null,85900,Null,Null,Null,Null,Null,56685,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,53781,41688,27733,Null,87030,36530,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,30759,89.7218504,Null,69.6924231,Null,Null,Null,Null,Null,83.3483950,Null,79.4628516,Null,76.6367377,Null,Null,Null,Null,Null,90.6834250,Null,76.8390440,83.8780770,90.6834250,Null,58.7124464,Null,Null,Null,Null,Null,75.3402820,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,76.8390440,82.4443082,88.6736154,Null,58.1195238,84.7409510,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,87.3774785
1,6207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",Pune,Un-Aided,620799510,Artificial Intelligence and Data Science,22149,35288,34962,Null,Null,Null,68390,Null,15274,26371,Null,Null,17486,17443,Null,17273,Null,Null,13030,Null,18064,17091,11982,Null,42860,25175,Null,130552,96575,Null,43104,22740,Null,Null,Null,24851,Null,37005,Null,14784,Null,19846,17478,13562,Null,42864,35830,Null,113214,96732,Null,47363,Null,Null,Null,Null,49006,Null,Null,Null,Null,Null,Null,Null,11576,91.0248095,85.3534944,85.4445126,Null,Null,Null,69.3042857,Null,93.9473684,89.2906503,Null,Null,93.0452675,93.0638884,Null,93.1024197,Null,Null,94.8759338,Null,92.7333060,93.1853888,95.3102907,Null,82.1650299,89.7275823,Null,18.9046135,51.0567213,Null,82.0912919,90.7704894,Null,Null,Null,89.9662416,Null,84.5084815,Null,94.1219394,Null,92.0809832,93.0452675,94.6270116,Null,82.1650299,85.1782223,Null,37.6936381,51.0567213,Null,79.8081214,Null,Null,Null,Null,79.3939394,Null,Null,Null,Null,Null,Null,Null,95.4923430
1,6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Sangli,Un-Aided Autonomous,621419110,Civil Engineering,93309,Null,Null,Null,Null,Null,Null,Null,58997,Null,Null,105970,Null,Null,76990,Null,Null,Null,Null,132198,Null,Null,Null,74533,Null,Null,135830,Null,Null,Null,Null,Null,Null,Null,119121,Null,Null,Null,Null,Null,140010,Null,Null,Null,73672,Null,Null,101950,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,33306,53.6496624,Null,Null,Null,Null,Null,Null,Null,74.1935484,Null,Null,43.6615489,Null,Null,64.2666767,Null,Null,Null,Null,17.0292573,Null,Null,Null,65.9622938,Null,Null,12.1380345,Null,Null,Null,Null,Null,Null,Null,32.3095051,Null,Null,Null,Null,Null,6.1601411,Null,Null,Null,66.4309764,Null,Null,47.3478734,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,86.2561357
1,6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Sangli,Un-Aided Autonomous,621424510,Computer Engineering,20480,Null,53990,Null,53400,Null,Null,Null,14039,Null,Null,21919,Null,Null,15707,Null,Null,19793,Null,19791,Null,Null,Null,15258,Null,Null,32195,Null,Null,85217,Null,Null,28518,Null,Null,Null,15275,Null,Null,Null,19183,Null,Null,Null,15105,Null,Null,29710,Null,Null,Null,Null,Null,24642,Null,Null,Null,143113,Null,Null,Null,Null,Null,Null,8067,91.7414317,Null,76.7693871,Null,76.9213416,Null,Null,Null,94.4089337,Null,Null,91.1342735,Null,Null,93.7527889,Null,Null,92.1155289,Null,92.1155289,Null,Null,Null,93.9690179,Null,Null,86.8382436,Null,Null,58.8704519,Null,Null,88.2793393,Null,Null,Null,93.9473684,Null,Null,Null,92.2858954,Null,Null,Null,94.0316823,Null,Null,87.7770341,Null,Null,Null,Null,Null,89.9938688,Null,Null,Null,0.2859615,Null,Null,Null,Null,Null,Null,96.8735271
1,6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Sangli,Un-Aided Autonomous,621429310,Electrical Engineering,72145,Null,Null,Null,Null,Null,Null,Null,43970,Null,Null,Null,Null,Null,51133,Null,Null,Null,Null,73734,Null,Null,Null,49135,Null,Null,88649,Null,Null,Null,Null,Null,72719,Null,91639,Null,81348,Null,95027,Null,68636,Null,Null,Null,48983,Null,Null,68055,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,24919,67.1534217,Null,Null,Null,Null,Null,Null,Null,81.4853713,Null,Null,Null,Null,Null,78.1143775,Null,Null,Null,Null,66.3914919,Null,Null,Null,79.2648162,Null,Null,56.7405028,Null,Null,Null,Null,Null,66.8171727,Null,55.2709127,Null,61.4332053,Null,52.5521047,Null,69.2172491,Null,Null,Null,79.3939394,Null,Null,69.5976990,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,89.9583318
1,6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Sangli,Un-Aided Autonomous,621437210,Electronics and Telecommunication Engg,66530,Null,Null,Null,83499,Null,Null,Null,27931,Null,Null,50416,Null,Null,34777,Null,Null,84984,Null,40687,Null,Null,Null,31772,Null,Null,81433,Null,Null,Null,Null,Null,68039,Null,Null,Null,33940,Null,Null,Null,33248,Null,Null,Null,31252,Null,Null,61931,Null,Null,Null,Null,Null,54789,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,18874,70.2813361,Null,Null,Null,60.7504090,Null,Null,Null,88.6173431,Null,Null,78.4065273,Null,Null,85.4752553,Null,Null,59.6839864,Null,83.1704016,Null,Null,Null,86.9095112,Null,Null,61.4332053,Null,Null,Null,Null,Null,69.5976990,Null,Null,Null,86.0392540,Null,Null,Null,86.2561357,Null,Null,Null,87.2113119,Null,Null,73.0265619,Null,Null,Null,Null,Null,76.6166542,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,92.4568642
1,6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Sangli,Un-Aided Autonomous,621456810,Computer Science and Information Technology,23179,Null,Null,Null,Null,Null,Null,Null,15767,Null,Null,Null,Null,Null,18034,Null,Null,35152,Null,24893,Null,Null,Null,17368,Null,Null,35771,Null,Null,Null,Null,Null,51813,Null,46631,Null,Null,Null,Null,Null,22224,Null,Null,Null,17228,Null,Null,45157,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,10723,90.6234798,Null,Null,Null,Null,Null,Null,Null,93.7209302,Null,Null,Null,Null,Null,92.7710843,Null,Null,85.4157370,Null,89.9662416,Null,Null,Null,93.0962600,Null,Null,85.1907088,Null,Null,Null,Null,Null,78.0359147,Null,80.2375547,Null,Null,Null,Null,Null,91.0138421,Null,Null,Null,93.1206307,Null,Null,81.0090469,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,95.8405342
1,6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Sangli,Un-Aided Autonomous,621461210,Mechanical Engineering,103908,Null,Null,Null,Null,Null,Null,Null,49197,Null,Null,119852,Null,Null,78472,Null,Null,Null,Null,115477,Null,Null,Null,70018,Null,Null,131490,Null,Null,Null,Null,Null,127179,Null,Null,Null,94385,Null,Null,Null,97710,Null,Null,Null,85353,Null,Null,134314,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,31942,45.9472716,Null,Null,Null,Null,Null,Null,Null,79.2648162,Null,Null,30.9520229,Null,Null,63.6508999,Null,Null,Null,Null,35.6245090,Null,Null,Null,68.4014140,Null,Null,18.1280678,Null,Null,Null,Null,Null,23.2280676,Null,Null,Null,52.7422372,Null,Null,Null,50.2663166,Null,Null,Null,58.8704519,Null,Null,14.4711178,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,86.8476463
1,6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Sangli,Un-Aided Autonomous,621462410,Mechatronics Engineering,88166,Null,Null,Null,Null,Null,Null,Null,72256,Null,Null,111168,Null,Null,118969,Null,Null,Null,Null,126223,Null,Null,Null,87887,Null,Null,119886,Null,Null,110838,Null,Null,Null,Null,Null,Null,116397,Null,Null,Null,129389,Null,Null,Null,90051,Null,Null,100313,Null,Null,114234,Null,Null,106244,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,32633,56.9822530,Null,Null,Null,Null,Null,Null,Null,67.1534217,Null,Null,39.7875296,Null,Null,32.3660798,Null,Null,Null,Null,24.1305891,Null,Null,Null,57.7272051,Null,Null,30.9520229,Null,Null,39.9066862,Null,Null,Null,Null,Null,Null,35.1345873,Null,Null,Null,20.5666554,Null,Null,Null,55.8997381,Null,Null,48.9725355,Null,Null,36.5842646,Null,Null,43.5071268,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,86.5566392
1,6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Sangli,Un-Aided Autonomous,621491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),26697,Null,74159,Null,Null,Null,Null,Null,18301,Null,Null,Null,Null,Null,22312,Null,Null,Null,Null,26570,Null,Null,Null,20123,Null,Null,43933,Null,Null,Null,Null,Null,52676,Null,77815,Null,Null,Null,23795,Null,30043,Null,Null,Null,19772,Null,Null,41144,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,10856,89.1600241,Null,66.0524144,Null,Null,Null,Null,Null,92.6711629,Null,Null,Null,Null,Null,90.9958615,Null,Null,Null,Null,89.1792071,Null,Null,Null,91.8049290,Null,Null,81.4853713,Null,Null,Null,Null,Null,77.4193548,Null,63.9730640,Null,Null,Null,90.2917336,Null,87.6984872,Null,Null,Null,92.1155289,Null,Null,82.8695230,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,95.7618529
1,6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Sangli,Un-Aided Autonomous,621491910,Robotics and Automation,121662,Null,Null,Null,Null,Null,Null,Null,55316,Null,Null,Null,Null,Null,93852,Null,Null,117564,Null,113026,Null,Null,Null,68567,Null,Null,110828,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,106062,Null,Null,Null,59282,Null,Null,101006,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,40136,29.3464077,Null,Null,Null,Null,Null,Null,Null,76.0463981,Null,Null,Null,Null,Null,53.1660451,Null,Null,33.3408586,Null,37.7324111,Null,Null,Null,69.2172491,Null,Null,39.9066862,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,43.6615489,Null,Null,Null,74.1356658,Null,Null,47.6387427,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,83.3483950
